night,dow,checkout,hotel,room,price_jpy,price_thb,under_cap_2800thb,review_score,review_count,free_cancellation,no_prepayment,breakfast_included,area,room_kind,source,url
2026-11-14,Sat,2026-11-15,Sakura Bella Ikebukuro,Double Room,28160,5891,no,8.1,606,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bella.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Jr山手線池袋駅徒步6分全新装修两居室公寓,Two-Bedroom Apartment,28553,5973,no,8.0,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/jrshan-shou-xian-chi-dai-yi-tu-bu-6fen-quan-xin-zhuang-xiu-liang-ju-shi-gong-yu.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,ARM ikebukuro,One-Bedroom Apartment,28957,6058,no,8.2,45,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/arm-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Cross Bridge Ikebukuro,Two-Bedroom Apartment,29196,6108,no,8.4,22,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cross-bridge-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Tokyu Stay Ikebukuro,Moderate double Room - Non Smoking,29553,6182,no,8.7,1137,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/tokyu-stay-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,池袋4丁目貸切一軒家最大七名,Three-Bedroom Apartment,30227,6323,no,9.1,6,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-walking-distance-family-villa-max-7-people-whole-rental-wi-fi.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Ciel東池袋,New to Booking.com,30462,6373,no,8.5,16,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cieldong-chi-dai.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,新宿 涉谷 原宿可多线直达 有Wifi 山手线大站池袋车站一戸建,,31091,6504,no,10.0,0,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/xin-su-she-gu-yuan-su-ke-duo-xian-zhi-da-you-wifi-shan-shou-xian-da-zhan-chi-dai.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,APA Hotel Yamanote Otsuka Ekimae Tower,Standard Double Room - Non-Smoking,31349,6558,no,8.5,8714,yes,yes,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/apa-yamanote-otsuka-eki-tower.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,悠悠之家 池袋商业区 7分钟步行到池袋车站 3层独栋别墅 全新 3房2厅厨卫齐全 免费车库 奈飞影院,Three-Bedroom Villa,31818,6656,no,9.5,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/you-you-zhi-jia-chi-dai-shang-ye-qu-7fen-zhong-bu-xing-dao-chi-dai-che-zhan-3cen.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Keio Presso Inn Ikebukuro,Double Room with Small Double Bed - Smoking,32586,6817,no,8.5,1433,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/keio-presson-inn-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,桜の川65 池袋駅C6口 8分 2-10人丨Ikebukuro JR Line C6 Exit 8 minutes 2-10 people,Late Escape Deal,32989,6901,no,9.5,27,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ying-nochuan-65-ikebukuro-area.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Cosmy-2 IC53,One-Bedroom Apartment,33274,6961,no,8.1,8,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/cosmy-2-ic53.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Oasis IKEBUKURO,Late Escape Deal,33840,7079,no,8.0,2,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/oasis-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Super Hotel Tokyo Otsuka,Double Room,33982,7109,no,8.8,750,no,no,yes,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/super-tokyo-otsuka.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Super Hotel Ikebukuro-Eki Kitaguchi,Double Room with Small Double Bed,34308,7177,no,8.2,841,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/super-hotel-inn-ikebukuroeki-kitaguchi.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Super Hotel Premier Ikebukuro Natural Hot Spring,Room Selected at Check-In,34388,7194,no,8.8,1985,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/supahoterupremierchi-dai-tian-ran-wen-quan.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,BaliAn Resort Forest Ikebukuro,Comfort Double Room - Smoking,34462,7209,no,9.0,90,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/hoterubarianrizotohuoresutochi-dai-xi-kou-dian.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Centurion Hotel Ikebukuro Station,Standard Semi-Double Room - Non Smoking,34472,7212,no,8.1,1745,yes,yes,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/centurion-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Y's INN Ikefukuro 109T,Villa,34507,7219,no,8.3,3,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-chi-dai-yi-madetu-bu-11fen-xin-su-shibui-gu-qian-cao-yin-zuo-qiu-xie-yua.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Laluna Higashiikebukuro,One-Bedroom Apartment,34748,7269,no,8.1,85,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/laluna-higashiikebukuro-dong-jing-du.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Sunshine City Prince Hotel Ikebukuro Tokyo,Semi Double Room - Non-Smoking 26-32nd Floor,35859,7502,no,8.5,3151,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/sunshine-city-prince.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Maison Highway Ikebukuro,One-Bedroom Apartment,36196,7572,no,9.0,5,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/maison-highway-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,DEL style Ikebukuro Higashiguchi by Daiwa Roynet Hotel,Moderate Double with Bathtub (2 Adults) - Non-Smoking,38091,7969,no,8.8,367,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/daiwaroinetutohoteruchi-dai-dong-kou.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Ikebukuro 3-Chome Stay,,38250,8002,no,10.0,0,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/chi-dai-3ding-mu-stay.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,OMO5 Tokyo Otsuka by Hoshino Resorts,YAGURA Room,38291,8010,no,8.8,1371,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/xing-ye-rizoto-omo5-da-zhong.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Hotel Metropolitan Tokyo Ikebukuro,Standard Queen Room - Non-Smoking,38665,8089,no,8.8,3049,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/metropolitan-tokyo.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Yume No Yado Irodori 127t,Villa,39212,8203,no,,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/127t-meng-nosu-cai-ri-3ldkyi-xuan-jia-dai-qie-chi-dai-yi-tu-bu-10fen-siyotupingu.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Wellsquareism Ikebukuro East,One-Bedroom Apartment,39896,8346,no,8.7,41,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/well-square-ikebukuro-east.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Dormy Inn Ikebukuro - Natural Hot Spring,Late Escape Deal,40818,8539,no,8.7,1808,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/domiinchi-dai.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Hotel Moana Otsuka (Adult Only),Quadruple Room,41091,8596,no,8.0,303,yes,yes,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/hoteru-moana-otsuka.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,"9-min walk to Ikebukuro Station, 1-min walk to Kanamecho Station Max 8 guests 70 sqm Free parking Direct access to Shinjuku, Shibuya, Ueno",Two-Bedroom Apartment,42751,8944,no,8.8,6,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/9-min-walk-to-ikebukuro-station-1-min-walk-to-kanamecho-station-max-8-guests-70.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,hotel hisoca ikebukuro,King Room,66055,13819,no,9.3,327,yes,yes,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/hisoca.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Ikebukuro 3 Chome,Villa,67409,14102,no,9.5,2,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-3-chome.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Corpo Okazaki - Vacation STAY 20516,,74864,15662,no,8.0,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/corpo-okazaki-vacation-stay-20516.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,MIMARU Tokyo Ikebukuro,One-Bedroom Japanese Apartment,75240,15740,no,9.1,1045,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/mimarudong-jing-chi-dai.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Hotel Bellclassic Tokyo,Comfort Single Room - Non-Smoking,81818,17116,no,8.9,43,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/bellclassic.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,Felizstay Ikebukuro,New to Booking.com,88009,18411,no,,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/felizstay-ikebukuro.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-14,Sat,2026-11-15,8路線使用可能！アクセス抜群/池袋駅より徒歩5分/最大11名/Wi-Fi完備/まるごと3LDK,Three-Bedroom Apartment,205002,42886,no,8.6,39,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/8lu-xian-shi-yong-ke-neng-akusesuba-qun-chi-dai-yi-yoritu-bu-5fen-zui-da-11ming.html?checkin=2026-11-14&checkout=2026-11-15&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Business Hotel Kankokukan - Vacation STAY 45862v,Apartment,7374,1543,yes,8.0,12,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/business-kankokukan-vacation-stay-45862v.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,池袋 4 丁目に位置するHanano Sato Lumiere 新宿 銀座 上野 秋葉原など東京主要観光地へのアクセスが非常に良好です 徒歩圏内に 24 時間コンビニ 銭湯がございます,New to Booking.com,7622,1595,yes,8.5,2,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/hanano-sato-lumiere.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,アイリスコート,One-Bedroom Apartment,8469,1772,yes,9.3,17,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/airisukoto101hao-shi.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,House Ikebukuro,Japanese Style Economy Room,9091,1902,yes,8.4,1381,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/house-ikebukuro.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,japan house Ikebukuro 2,Double Room with Private Bathroom,9614,2011,yes,8.5,249,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/japan-house-ikebukuro-2-toshima-city.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Hotel en ホテル エン-Adult Only-,,10000,2092,yes,9.0,0,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/en-hoteruen.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,"7-minute walk from Otsuka Station,Yamanote Line 3-person Shared garden",Double Room,10000,2092,yes,9.2,8,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/7-minute-walk-from-otsuka-station.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,KOKO HOTEL Ikebukuro East,Standard Double Room - Non-Smoking,10473,2191,yes,8.4,1366,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/wing-international-ikebukuro.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Kimi Ryokan,Twin Room,10500,2197,yes,8.3,1035,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/kimi-ryokan.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,HOTEL MYSTAYS Higashi Ikebukuro,Superior Semi Double - Non-Smoking - House Keeping is Optional with Additional Cost,10655,2229,yes,8.3,1699,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/flexstay-higashi-ikebukuro-inn.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Hotel Moana Otsuka (Adult Only),Small Double Room,10909,2282,yes,8.0,303,yes,yes,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/hoteru-moana-otsuka.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Toyoko Inn Tokyo Yamanote sen Otsuka eki Kita guchi No 2,Double Room - Non-Smoking,10977,2296,yes,8.1,384,yes,yes,yes,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/toyoko-inn-tokyo-yamanote-sen-otsuka-eki-kita-guchi-no-2.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Frame HIGASHI IKEBUKURO,Double or Twin Room,11230,2349,yes,8.6,31,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/frame-higashiikebukuro.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Washington R&B Hotel Otsuka Eki Kitaguchi,Double Room with Small Double Bed - Non-Smoking,11523,2411,yes,8.2,953,yes,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-and-b-otsukaeki-kitaguchi.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,KOSUMOSU Ikebukuro Shinjuku Private House,Double Room,11818,2472,yes,8.4,146,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/kosumosu.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,雲海201 池袋までバス6分 要町駅徒歩7分 高速WiFi 最大4人,One-Bedroom Apartment,11880,2485,yes,8.7,3,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/metamonnojia-chi-dai-madebasu6fen-yao-ting-yi-tu-bu-7fen-gao-su-wifi-zui-da-4ren.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,japan house Otsuka,One-Bedroom Apartment,12068,2525,yes,9.0,141,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/japan-house-otsuka.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,"Luce Ikebukuro - Cozy APT Stay in Ikebukuro Tokyo, with Direct Access to Shinjuku & Shibuya",Late Escape Deal,12081,2527,yes,8.1,68,no,no,no,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/lucechi-dai.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,ARM ikebukuro,One-Bedroom Apartment,12300,2573,yes,8.2,45,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/arm-ikebukuro.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Ikebukuro Center# Ikebukuro 5min walk#池袋中心地带# 池袋车站步行5分#无限制wifi#306,,12379,2590,yes,9.0,0,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/ikebukuro-center-ikebukuro-5min-walk-chi-dai-zhong-xin-di-dai-chi-d-toshima-cit2.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,Super Hotel Ikebukuro-Eki Kitaguchi,Double Room with Small Double Bed,12418,2598,yes,8.2,841,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/super-hotel-inn-ikebukuroeki-kitaguchi.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,ジェミニス池袋303,One-Bedroom Apartment,12600,2636,yes,8.5,2,yes,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/zieminisuchi-dai-303.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,nestay miriz tokyo ikebukuro,Late Escape Deal,12958,2711,yes,8.4,179,no,no,no,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/nestay-miriz-tokyo-ikebukuro.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,R&B Hotel Otsuka Eki Kitaguchi - Vacation STAY 14227v,,13273,2777,yes,10.0,0,yes,no,yes,nearby-station,private-room,Booking.com,https://www.booking.com/hotel/jp/r-b-otsuka-eki-kitaguchi-vacation-stay-14227v.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
2026-11-15,Sun,2026-11-16,SUPER HOTEL Ikebukuro West Natural Hot Spring,Room Selected at Check-In,13335,2790,yes,8.7,1349,no,no,yes,Ikebukuro,private-room,Booking.com,https://www.booking.com/hotel/jp/super-hotel-jr-ikebukuro-nishiguchi.html?checkin=2026-11-15&checkout=2026-11-16&group_adults=2&no_rooms=1&selected_currency=JPY
